number_of_cities,index_of_sample,name_of_src_file,type_of_measurement,used_algorithm,full_cost,hamiltonian_cycle_cost,best_way,best_way_is_optimal,absolute_distance_error,relative_distance_error,optimal_way,optimal_cost,suffix,parameters,min_utilization_of_cpu,avg_utilization_of_cpu,std_utilization_of_cpu,max_utilization_of_cpu,time_duration_is_sec,used_memory_before_measurement_in_bytes,used_memory_peak_before_measurement_in_bytes,used_memory_after_measurement_in_bytes,used_memory_peak_after_measurement_in_bytes,used_memory_diff_before_after_measurement_in_bytes,used_memory_peak_diff_before_after_measurement_in_bytes,utilization_of_cpu
13,34,TSP_CITIES_SET_34_N_13.json,TIME_AND_DATA,local_search,7051.532338983908,7051.532338983909,"[0, 7, 8, 4, 3, 10, 9, 1, 6, 2, 12, 5, 11, 0]",False,439.8570124052176,6.652731579801093,"[0, 11, 10, 9, 1, 6, 2, 12, 5, 8, 4, 7, 3, 0]",6611.675326578691,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.0024432000000000897,nan,nan,nan,nan,nan,nan,[0.0]
13,35,TSP_CITIES_SET_35_N_13.json,TIME_AND_DATA,local_search,5635.588101542223,5635.588101542223,"[0, 12, 6, 10, 8, 1, 4, 7, 9, 3, 5, 2, 11, 0]",False,105.94868409877563,1.916014338377231,"[0, 1, 4, 7, 9, 3, 5, 2, 11, 6, 10, 8, 12, 0]",5529.639417443447,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.0028620999999997565,nan,nan,nan,nan,nan,nan,[0.0]
13,36,TSP_CITIES_SET_36_N_13.json,TIME_AND_DATA,local_search,7054.851753691369,7054.851753691369,"[0, 1, 5, 11, 10, 12, 7, 4, 2, 3, 9, 6, 8, 0]",False,178.97382592542544,2.6029232602094234,"[0, 8, 6, 9, 3, 2, 4, 5, 1, 7, 12, 10, 11, 0]",6875.877927765943,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.0038035000000000707,nan,nan,nan,nan,nan,nan,[0.0]
13,37,TSP_CITIES_SET_37_N_13.json,TIME_AND_DATA,local_search,5596.702108930681,5596.702108930681,"[0, 11, 1, 9, 5, 2, 7, 4, 8, 10, 12, 3, 6, 0]",True,0.0,0.0,"[0, 6, 3, 12, 10, 8, 4, 7, 2, 5, 9, 1, 11, 0]",5596.702108930683,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.004866700000000002,nan,nan,nan,nan,nan,nan,[0.0]
13,38,TSP_CITIES_SET_38_N_13.json,TIME_AND_DATA,local_search,6738.872669007614,6738.872669007614,"[0, 7, 10, 2, 3, 1, 6, 8, 4, 11, 5, 9, 12, 0]",False,30.550458589042137,0.4554113179237989,"[0, 7, 10, 2, 3, 4, 11, 1, 6, 8, 5, 9, 12, 0]",6708.322210418572,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.003639300000000123,nan,nan,nan,nan,nan,nan,[0.0]
13,39,TSP_CITIES_SET_39_N_13.json,TIME_AND_DATA,local_search,6375.363179534474,6375.363179534474,"[0, 7, 4, 3, 5, 2, 6, 9, 1, 8, 10, 11, 12, 0]",True,0.0,0.0,"[0, 12, 11, 10, 8, 1, 9, 6, 2, 5, 3, 4, 7, 0]",6375.363179534474,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.0037221000000000615,nan,nan,nan,nan,nan,nan,[0.0]
13,40,TSP_CITIES_SET_40_N_13.json,TIME_AND_DATA,local_search,5773.1745529347945,5773.1745529347945,"[0, 12, 6, 4, 5, 2, 3, 7, 1, 11, 8, 9, 10, 0]",False,497.7584457526855,9.435434772150433,"[0, 3, 2, 5, 4, 6, 12, 10, 9, 8, 11, 1, 7, 0]",5275.416107182109,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.004563899999999954,nan,nan,nan,nan,nan,nan,[0.0]
13,41,TSP_CITIES_SET_41_N_13.json,TIME_AND_DATA,local_search,5195.151582007319,5195.151582007319,"[0, 12, 1, 8, 11, 3, 10, 2, 7, 4, 5, 6, 9, 0]",True,0.0,0.0,"[0, 12, 1, 8, 11, 3, 10, 2, 7, 4, 5, 6, 9, 0]",5195.151582007319,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.003411000000000275,nan,nan,nan,nan,nan,nan,[0.0]
13,42,TSP_CITIES_SET_42_N_13.json,TIME_AND_DATA,local_search,6620.541084896988,6620.541084896988,"[0, 10, 6, 8, 2, 4, 5, 9, 7, 11, 3, 1, 12, 0]",False,293.2287240448368,4.634332988822845,"[0, 9, 7, 11, 12, 3, 1, 8, 2, 6, 4, 5, 10, 0]",6327.312360852151,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.0036492999999997444,nan,nan,nan,nan,nan,nan,[0.0]
13,43,TSP_CITIES_SET_43_N_13.json,TIME_AND_DATA,local_search,7872.579269604702,7872.579269604702,"[0, 11, 1, 12, 9, 6, 4, 5, 8, 10, 2, 7, 3, 0]",False,556.1164975220026,7.600892874682104,"[0, 11, 2, 7, 1, 12, 9, 6, 4, 5, 8, 10, 3, 0]",7316.462772082699,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.003380599999999845,nan,nan,nan,nan,nan,nan,[0.0]
13,44,TSP_CITIES_SET_44_N_13.json,TIME_AND_DATA,local_search,5080.781380653322,5080.781380653322,"[0, 4, 2, 6, 3, 12, 7, 10, 11, 1, 8, 5, 9, 0]",True,0.0,0.0,"[0, 9, 5, 8, 1, 11, 10, 7, 12, 3, 6, 2, 4, 0]",5080.781380653323,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.005353500000000011,nan,nan,nan,nan,nan,nan,[0.0]
13,45,TSP_CITIES_SET_45_N_13.json,TIME_AND_DATA,local_search,5974.053423125977,5974.053423125977,"[0, 8, 9, 10, 2, 1, 11, 4, 3, 12, 5, 6, 7, 0]",True,0.0,0.0,"[0, 7, 6, 5, 12, 3, 4, 11, 1, 2, 10, 9, 8, 0]",5974.053423125978,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.0040687999999997615,nan,nan,nan,nan,nan,nan,[0.0]
13,46,TSP_CITIES_SET_46_N_13.json,TIME_AND_DATA,local_search,6030.669126075122,6030.669126075122,"[0, 7, 9, 5, 8, 1, 6, 11, 2, 4, 12, 3, 10, 0]",False,40.36541517051137,0.6738458869294239,"[0, 10, 3, 12, 4, 2, 1, 8, 5, 9, 7, 6, 11, 0]",5990.303710904611,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.005922299999999936,nan,nan,nan,nan,nan,nan,[0.0]
13,47,TSP_CITIES_SET_47_N_13.json,TIME_AND_DATA,local_search,6682.464772861274,6682.4647728612745,"[0, 3, 7, 2, 9, 6, 8, 5, 11, 1, 10, 4, 12, 0]",False,147.34348380244955,2.2546403851621504,"[0, 3, 2, 7, 12, 4, 10, 1, 11, 8, 6, 9, 5, 0]",6535.121289058825,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.005087699999999806,nan,nan,nan,nan,nan,nan,[0.0]
13,48,TSP_CITIES_SET_48_N_13.json,TIME_AND_DATA,local_search,4971.350996600908,4971.350996600907,"[0, 8, 2, 7, 5, 3, 1, 11, 12, 9, 10, 4, 6, 0]",True,0.0,0.0,"[0, 6, 4, 10, 9, 12, 11, 1, 3, 5, 7, 2, 8, 0]",4971.350996600909,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.006323100000000359,nan,nan,nan,nan,nan,nan,[0.0]
13,49,TSP_CITIES_SET_49_N_13.json,TIME_AND_DATA,local_search,6851.701845728385,6851.701845728385,"[0, 2, 7, 12, 9, 6, 8, 3, 1, 4, 11, 10, 5, 0]",True,0.0,0.0,"[0, 2, 7, 12, 9, 6, 8, 3, 1, 4, 11, 10, 5, 0]",6851.701845728385,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.004126300000000249,nan,nan,nan,nan,nan,nan,[0.0]
13,50,TSP_CITIES_SET_50_N_13.json,TIME_AND_DATA,local_search,7280.015968469947,7280.015968469947,"[0, 11, 8, 4, 6, 7, 3, 9, 12, 10, 1, 2, 5, 0]",False,182.26641517660664,2.567946555567538,"[0, 5, 2, 1, 10, 12, 9, 3, 7, 4, 8, 11, 6, 0]",7097.749553293341,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.003738499999999867,nan,nan,nan,nan,nan,nan,[0.0]
13,51,TSP_CITIES_SET_51_N_13.json,TIME_AND_DATA,local_search,7203.74517218701,7203.745172187011,"[0, 9, 5, 11, 1, 4, 8, 10, 6, 7, 2, 12, 3, 0]",True,0.0,0.0,"[0, 3, 12, 2, 7, 6, 10, 8, 4, 1, 11, 5, 9, 0]",7203.74517218701,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.0036201999999998513,nan,nan,nan,nan,nan,nan,[0.0]
13,52,TSP_CITIES_SET_52_N_13.json,TIME_AND_DATA,local_search,5564.484497639151,5564.484497639151,"[0, 4, 6, 11, 1, 12, 5, 2, 7, 9, 8, 10, 3, 0]",True,0.0,0.0,"[0, 3, 10, 8, 9, 7, 2, 5, 12, 1, 11, 6, 4, 0]",5564.484497639151,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.0025265999999999345,nan,nan,nan,nan,nan,nan,[0.0]
13,53,TSP_CITIES_SET_53_N_13.json,TIME_AND_DATA,local_search,7228.985137191316,7228.985137191316,"[0, 5, 12, 6, 7, 10, 2, 1, 3, 9, 8, 4, 11, 0]",False,767.5002156619521,11.878077949306629,"[0, 2, 1, 3, 9, 8, 4, 6, 7, 10, 5, 12, 11, 0]",6461.484921529364,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.004754499999999773,nan,nan,nan,nan,nan,nan,[0.0]
13,54,TSP_CITIES_SET_54_N_13.json,TIME_AND_DATA,local_search,5924.107733270539,5924.107733270539,"[0, 1, 4, 3, 12, 10, 11, 6, 7, 2, 8, 5, 9, 0]",False,6.173120973744517,0.1043120848432065,"[0, 1, 3, 12, 10, 11, 6, 7, 9, 2, 8, 5, 4, 0]",5917.9346122967945,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",0.0,0.0,nan,0.0,0.005003700000000055,nan,nan,nan,nan,nan,nan,[0.0]
