number_of_cities,index_of_sample,name_of_src_file,type_of_measurement,used_algorithm,full_cost,hamiltonian_cycle_cost,best_way,best_way_is_optimal,absolute_distance_error,relative_distance_error,optimal_way,optimal_cost,suffix,parameters,utilization_of_cpu,min_utilization_of_cpu,avg_utilization_of_cpu,std_utilization_of_cpu,max_utilization_of_cpu,time_duration,used_memory_before_measurement_in_bytes,used_memory_peak_before_measurement_in_bytes,used_memory_after_measurement_in_bytes,used_memory_peak_after_measurement_in_bytes,used_memory_diff_before_after_measurement_in_bytes,used_memory_peak_diff_before_after_measurement_in_bytes
4,16,TSP_CITIES_SET_16_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,4162.656477157485,3415.645767729568,"[0, 1, 3, 2, 0]",False,171.11952775518557,5.274099054798727,"[0, 1, 2, 3, 0]",3244.5262399743824,no_parameters,{},[],nan,nan,nan,nan,5.280000000018603e-05,nan,nan,nan,nan,nan,nan
4,17,TSP_CITIES_SET_17_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,6547.421712105127,5588.500964597806,"[0, 2, 1, 3, 0]",False,324.2893809192383,6.160264946885527,"[0, 1, 3, 2, 0]",5264.211583678568,no_parameters,{},[],nan,nan,nan,nan,5.860000000001975e-05,nan,nan,nan,nan,nan,nan
4,18,TSP_CITIES_SET_18_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,5215.382617054297,4300.046066926422,"[0, 1, 3, 2, 0]",False,403.6100269842891,10.358440966229313,"[0, 1, 2, 3, 0]",3896.436039942133,no_parameters,{},[],nan,nan,nan,nan,5.860000000001975e-05,nan,nan,nan,nan,nan,nan
4,19,TSP_CITIES_SET_19_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,3154.443935135572,2746.736932497648,"[0, 1, 3, 2, 0]",False,58.569576236922785,2.1787920346742773,"[0, 2, 1, 3, 0]",2688.1673562607252,no_parameters,{},[],nan,nan,nan,nan,5.389999999971806e-05,nan,nan,nan,nan,nan,nan
4,20,TSP_CITIES_SET_20_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,5061.290604736427,4504.427066695014,"[0, 1, 2, 3, 0]",False,175.00832532716868,4.042305348174203,"[0, 2, 3, 1, 0]",4329.4187413678455,no_parameters,{},[],nan,nan,nan,nan,5.6199999999950734e-05,nan,nan,nan,nan,nan,nan
4,21,TSP_CITIES_SET_21_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,4973.011976939042,4170.579425256348,"[0, 3, 1, 2, 0]",False,306.7627443639085,7.939371085614093,"[0, 1, 2, 3, 0]",3863.8166808924398,no_parameters,{},[],nan,nan,nan,nan,0.00010520000000013852,nan,nan,nan,nan,nan,nan
4,22,TSP_CITIES_SET_22_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,4419.70517022219,4166.229333109459,"[0, 1, 3, 2, 0]",False,377.45901541808144,9.962573177253976,"[0, 2, 1, 3, 0]",3788.7703176913774,no_parameters,{},[],nan,nan,nan,nan,5.809999999994986e-05,nan,nan,nan,nan,nan,nan
4,23,TSP_CITIES_SET_23_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,4441.715876090268,3548.179083339124,"[0, 3, 2, 1, 0]",False,269.87603428024977,8.232186904066877,"[0, 2, 1, 3, 0]",3278.3030490588744,no_parameters,{},[],nan,nan,nan,nan,6.94999999999446e-05,nan,nan,nan,nan,nan,nan
4,24,TSP_CITIES_SET_24_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,5436.651707373041,4887.986053262999,"[0, 2, 1, 3, 0]",False,645.6409276979284,15.218962828063889,"[0, 2, 3, 1, 0]",4242.345125565071,no_parameters,{},[],nan,nan,nan,nan,5.640000000006751e-05,nan,nan,nan,nan,nan,nan
4,25,TSP_CITIES_SET_25_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,3393.044811067651,3076.0432337845086,"[0, 2, 1, 3, 0]",False,282.45966917956775,10.111015570050156,"[0, 1, 2, 3, 0]",2793.583564604941,no_parameters,{},[],nan,nan,nan,nan,0.00011010000000011289,nan,nan,nan,nan,nan,nan
4,26,TSP_CITIES_SET_26_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,2218.7641229356423,2017.3640236308006,"[0, 2, 3, 1, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",2017.3640236308008,no_parameters,{},[],nan,nan,nan,nan,6.189999999994811e-05,nan,nan,nan,nan,nan,nan
4,27,TSP_CITIES_SET_27_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,4339.931557551088,4200.755410169433,"[0, 2, 1, 3, 0]",False,11.19469918590039,0.26720460588032263,"[0, 1, 2, 3, 0]",4189.560710983533,no_parameters,{},[],nan,nan,nan,nan,5.969999999999587e-05,nan,nan,nan,nan,nan,nan
4,28,TSP_CITIES_SET_28_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,6634.8248476045555,5868.320444486087,"[0, 3, 2, 1, 0]",False,934.163982311873,18.93259748597915,"[0, 2, 1, 3, 0]",4934.156462174214,no_parameters,{},[],nan,nan,nan,nan,5.990000000011264e-05,nan,nan,nan,nan,nan,nan
4,29,TSP_CITIES_SET_29_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,4859.484890911166,3948.1945968774817,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",3948.1945968774817,no_parameters,{},[],nan,nan,nan,nan,5.940000000004275e-05,nan,nan,nan,nan,nan,nan
4,30,TSP_CITIES_SET_30_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,2604.5201582581008,2391.905483317729,"[0, 1, 2, 3, 0]",False,188.24928502629382,8.54258868385411,"[0, 2, 1, 3, 0]",2203.656198291435,no_parameters,{},[],nan,nan,nan,nan,7.039999999980395e-05,nan,nan,nan,nan,nan,nan
4,31,TSP_CITIES_SET_31_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,3904.5212929109052,3168.4961574705453,"[0, 2, 3, 1, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",3168.4961574705458,no_parameters,{},[],nan,nan,nan,nan,6.0700000000135645e-05,nan,nan,nan,nan,nan,nan
4,32,TSP_CITIES_SET_32_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,4945.162011510229,4336.517616152808,"[0, 2, 1, 3, 0]",False,243.85665818443567,5.958388947651504,"[0, 1, 2, 3, 0]",4092.6609579683723,no_parameters,{},[],nan,nan,nan,nan,6.019999999962167e-05,nan,nan,nan,nan,nan,nan
