number_of_cities,index_of_sample,name_of_src_file           ,type_of_measurement,used_algorithm                   ,full_cost,hamiltonian_cycle_cost,best_way,best_way_is_optimal,absolute_distance_error,relative_distance_error,optimal_way,optimal_cost,suffix       ,parameters,utilization_of_cpu,min_utilization_of_cpu,avg_utilization_of_cpu,std_utilization_of_cpu,max_utilization_of_cpu,time_duration         ,used_memory_before_measurement_in_bytes,used_memory_peak_before_measurement_in_bytes,used_memory_after_measurement_in_bytes,used_memory_peak_after_measurement_in_bytes,used_memory_diff_before_after_measurement_in_bytes,used_memory_peak_diff_before_after_measurement_in_bytes
4               ,0              ,TSP_CITIES_SET_0_N_4.json  ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,0.00025869999999983406,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,1              ,TSP_CITIES_SET_1_N_4.json  ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.339999999991022e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,2              ,TSP_CITIES_SET_2_N_4.json  ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.850000000000136e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,3              ,TSP_CITIES_SET_3_N_4.json  ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.920000000012251e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,4              ,TSP_CITIES_SET_4_N_4.json  ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.479999999977395e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,5              ,TSP_CITIES_SET_5_N_4.json  ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.56999999996988e-05  ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,6              ,TSP_CITIES_SET_6_N_4.json  ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.77999999998147e-05  ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,7              ,TSP_CITIES_SET_7_N_4.json  ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.150000000035519e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,8              ,TSP_CITIES_SET_8_N_4.json  ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.270000000016765e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,9              ,TSP_CITIES_SET_9_N_4.json  ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.569999999963329e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,10             ,TSP_CITIES_SET_10_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.419999999986771e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,11             ,TSP_CITIES_SET_11_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,0.00010970000000032343,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,12             ,TSP_CITIES_SET_12_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.350000000012514e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,13             ,TSP_CITIES_SET_13_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.219999999965367e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,14             ,TSP_CITIES_SET_14_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.620000000014727e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,15             ,TSP_CITIES_SET_15_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.730000000012339e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,16             ,TSP_CITIES_SET_16_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.490000000005438e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,17             ,TSP_CITIES_SET_17_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.3600000000027e-05   ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,18             ,TSP_CITIES_SET_18_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,0.0002518000000000242 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,19             ,TSP_CITIES_SET_19_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,0.00016689999999996985,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,20             ,TSP_CITIES_SET_20_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.589999999981558e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,21             ,TSP_CITIES_SET_21_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.860000000021628e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,22             ,TSP_CITIES_SET_22_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.909999999984208e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,23             ,TSP_CITIES_SET_23_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.900000000000574e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,24             ,TSP_CITIES_SET_24_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.819999999998274e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,25             ,TSP_CITIES_SET_25_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.570000000007738e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,26             ,TSP_CITIES_SET_26_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.730000000012339e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,27             ,TSP_CITIES_SET_27_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,0.00014229999999981757,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,28             ,TSP_CITIES_SET_28_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.649999999972181e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,29             ,TSP_CITIES_SET_29_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.38999999999146e-05  ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,30             ,TSP_CITIES_SET_30_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,0.0002482999999999791 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,31             ,TSP_CITIES_SET_31_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,0.00010089999999962629,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,32             ,TSP_CITIES_SET_32_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.550000000002612e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,33             ,TSP_CITIES_SET_33_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.299999999967667e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,34             ,TSP_CITIES_SET_34_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.669999999983858e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,35             ,TSP_CITIES_SET_35_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.399999999975094e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,36             ,TSP_CITIES_SET_36_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.749999999979607e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,37             ,TSP_CITIES_SET_37_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.690000000033393e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,38             ,TSP_CITIES_SET_38_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.680000000011901e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,39             ,TSP_CITIES_SET_39_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,0.00016380000000015826,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,40             ,TSP_CITIES_SET_40_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.049999999977132e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,41             ,TSP_CITIES_SET_41_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.529999999984383e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,42             ,TSP_CITIES_SET_42_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.770000000035694e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,43             ,TSP_CITIES_SET_43_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.389999999998011e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,44             ,TSP_CITIES_SET_44_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.300000000012076e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,45             ,TSP_CITIES_SET_45_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.22999999999341e-05  ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,46             ,TSP_CITIES_SET_46_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.959999999991197e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,47             ,TSP_CITIES_SET_47_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.439999999998449e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,48             ,TSP_CITIES_SET_48_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,0.00024850000000009587,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,49             ,TSP_CITIES_SET_49_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,0.00010040000000000049,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,50             ,TSP_CITIES_SET_50_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.199999999998099e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,51             ,TSP_CITIES_SET_51_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.790000000002962e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,52             ,TSP_CITIES_SET_52_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.830000000026317e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,53             ,TSP_CITIES_SET_53_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,0.00010820000000011376,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,54             ,TSP_CITIES_SET_54_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.490000000011989e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,55             ,TSP_CITIES_SET_55_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.339999999991022e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,56             ,TSP_CITIES_SET_56_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.829999999981908e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,57             ,TSP_CITIES_SET_57_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,0.00010209999999988284,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,58             ,TSP_CITIES_SET_58_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,0.00010680000000018453,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,59             ,TSP_CITIES_SET_59_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.889999999972531e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,60             ,TSP_CITIES_SET_60_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.660000000000224e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,61             ,TSP_CITIES_SET_61_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.440000000005e-05    ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,62             ,TSP_CITIES_SET_62_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,0.00020910000000018414,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,63             ,TSP_CITIES_SET_63_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.85999999998377e-05  ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,64             ,TSP_CITIES_SET_64_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,9.600000000009601e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,65             ,TSP_CITIES_SET_65_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.849999999993585e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,66             ,TSP_CITIES_SET_66_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.730000000012339e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,67             ,TSP_CITIES_SET_67_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.279999999993848e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,68             ,TSP_CITIES_SET_68_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.710000000000662e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,69             ,TSP_CITIES_SET_69_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,8.639999999981995e-05 ,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
4               ,70             ,TSP_CITIES_SET_70_N_4.json ,TIME_AND_MEMORY    ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[]                ,nan                   ,nan                   ,nan                   ,nan                   ,0.00010210000000032693,0                                      ,0                                           ,3400                                  ,3400                                       ,3400                                              ,3400
