number_of_cities,index_of_sample,name_of_src_file           ,type_of_measurement,used_algorithm                   ,full_cost,hamiltonian_cycle_cost,best_way,best_way_is_optimal,absolute_distance_error,relative_distance_error,optimal_way,optimal_cost,suffix       ,parameters,utilization_of_cpu,min_utilization_of_cpu,avg_utilization_of_cpu,std_utilization_of_cpu,max_utilization_of_cpu,time_duration         ,used_memory_before_measurement_in_bytes,used_memory_peak_before_measurement_in_bytes,used_memory_after_measurement_in_bytes,used_memory_peak_after_measurement_in_bytes,used_memory_diff_before_after_measurement_in_bytes,used_memory_peak_diff_before_after_measurement_in_bytes
10              ,24             ,TSP_CITIES_SET_24_N_10.json,CPU                ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[0.0]             ,0.0                   ,0.0                   ,nan                   ,0.0                   ,0.00017439999999968592,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,nan
10              ,25             ,TSP_CITIES_SET_25_N_10.json,CPU                ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[0.0]             ,0.0                   ,0.0                   ,nan                   ,0.0                   ,0.0002981000000001899 ,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,nan
10              ,26             ,TSP_CITIES_SET_26_N_10.json,CPU                ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[0.0]             ,0.0                   ,0.0                   ,nan                   ,0.0                   ,0.00017600000000017602,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,nan
10              ,27             ,TSP_CITIES_SET_27_N_10.json,CPU                ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[12.1]            ,12.1                  ,12.1                  ,nan                   ,12.1                  ,0.00037430000000027164,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,nan
10              ,28             ,TSP_CITIES_SET_28_N_10.json,CPU                ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[14.1]            ,14.1                  ,14.1                  ,nan                   ,14.1                  ,0.00023239999999979943,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,nan
10              ,29             ,TSP_CITIES_SET_29_N_10.json,CPU                ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[3.6]             ,3.6                   ,3.6                   ,nan                   ,3.6                   ,0.00025500000000011624,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,nan
10              ,30             ,TSP_CITIES_SET_30_N_10.json,CPU                ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[0.0]             ,0.0                   ,0.0                   ,nan                   ,0.0                   ,0.00026469999999978455,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,nan
10              ,31             ,TSP_CITIES_SET_31_N_10.json,CPU                ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[0.0]             ,0.0                   ,0.0                   ,nan                   ,0.0                   ,0.00018999999999991246,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,nan
10              ,32             ,TSP_CITIES_SET_32_N_10.json,CPU                ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[0.0]             ,0.0                   ,0.0                   ,nan                   ,0.0                   ,0.0002636000000002525 ,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,nan
10              ,33             ,TSP_CITIES_SET_33_N_10.json,CPU                ,greedy_search_heuristic_self_impl,nan      ,nan                   ,[]      ,False              ,nan                    ,nan                    ,[]         ,nan         ,no_parameters,{}        ,[0.0]             ,0.0                   ,0.0                   ,nan                   ,0.0                   ,0.00017889999999987083,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,nan
