    ,used_algorithm                                   ,name_of_src_file           ,full_cost         ,hamiltonian_cycle_cost,best_way
4758,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_28_N_7.json ,4352.6224825944055,4352.6224825944055    ,"[0, 1, 5, 2, 4, 6, 3, 0]"
4759,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_29_N_7.json ,5328.83006851718  ,5328.830068517181     ,"[0, 3, 2, 1, 6, 5, 4, 0]"
4760,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_30_N_7.json ,4426.660429759103 ,4426.660429759103     ,"[0, 3, 5, 2, 1, 4, 6, 0]"
4761,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_31_N_7.json ,2913.51382082723  ,2913.5138208272306    ,"[0, 5, 1, 4, 6, 2, 3, 0]"
4762,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_32_N_7.json ,4905.628059333621 ,4905.628059333622     ,"[0, 4, 3, 1, 6, 2, 5, 0]"
4763,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_33_N_7.json ,3912.818293696864 ,3912.818293696864     ,"[0, 1, 6, 5, 4, 3, 2, 0]"
4764,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_34_N_7.json ,4676.727789025151 ,4676.727789025151     ,"[0, 2, 1, 4, 6, 5, 3, 0]"
4765,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_35_N_7.json ,4689.774142406795 ,4689.774142406795     ,"[0, 2, 1, 3, 4, 5, 6, 0]"
4766,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_36_N_7.json ,6660.621199582562 ,6660.621199582563     ,"[0, 3, 1, 2, 5, 6, 4, 0]"
4767,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_37_N_7.json ,5060.505647438395 ,5060.505647438395     ,"[0, 4, 6, 2, 3, 1, 5, 0]"
4768,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_38_N_7.json ,5133.96003260428  ,5133.960032604281     ,"[0, 5, 2, 1, 4, 3, 6, 0]"
4769,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_39_N_7.json ,3718.50309670015  ,3718.5030967001503    ,"[0, 2, 5, 1, 3, 6, 4, 0]"
4770,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_40_N_7.json ,4485.931034924565 ,4485.931034924565     ,"[0, 1, 5, 6, 2, 3, 4, 0]"
4771,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_41_N_7.json ,5535.154454630708 ,5535.154454630709     ,"[0, 2, 5, 6, 4, 3, 1, 0]"
4772,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_42_N_7.json ,4573.746273827521 ,4573.746273827521     ,"[0, 5, 1, 2, 4, 3, 6, 0]"
4773,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_43_N_7.json ,4308.142122501641 ,4308.142122501641     ,"[0, 3, 2, 6, 1, 5, 4, 0]"
4774,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_44_N_7.json ,4802.038384682528 ,4802.038384682529     ,"[0, 4, 3, 6, 5, 1, 2, 0]"
4775,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_45_N_7.json ,4198.2505756810215,4198.2505756810215    ,"[0, 3, 2, 1, 6, 5, 4, 0]"
4776,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_46_N_7.json ,4613.220762088963 ,4613.220762088963     ,"[0, 2, 3, 5, 4, 1, 6, 0]"
4777,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_47_N_7.json ,4722.631738218031 ,4722.631738218031     ,"[0, 1, 5, 6, 2, 4, 3, 0]"
4778,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_48_N_7.json ,3942.594554534465 ,3942.594554534465     ,"[0, 2, 3, 6, 5, 1, 4, 0]"
4779,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_49_N_7.json ,4267.971371579795 ,4267.971371579795     ,"[0, 2, 3, 5, 1, 4, 6, 0]"
4780,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_50_N_7.json ,3884.4939066925695,3884.493906692571     ,"[0, 4, 6, 3, 1, 2, 5, 0]"
4781,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_51_N_7.json ,4768.432587090269 ,4768.43258709027      ,"[0, 3, 5, 6, 2, 4, 1, 0]"
4782,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_52_N_7.json ,3687.603115534119 ,3687.6031155341193    ,"[0, 6, 4, 3, 1, 2, 5, 0]"
4783,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_53_N_7.json ,2559.4662862074456,2559.466286207446     ,"[0, 2, 1, 6, 4, 3, 5, 0]"
4784,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_54_N_7.json ,3818.7705489543946,3818.770548954395     ,"[0, 6, 4, 3, 1, 2, 5, 0]"
4785,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_55_N_7.json ,5081.33688077936  ,5081.33688077936      ,"[0, 1, 4, 5, 2, 3, 6, 0]"
4786,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_56_N_7.json ,4355.74865597295  ,4355.74865597295      ,"[0, 2, 5, 1, 6, 3, 4, 0]"
4787,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_57_N_7.json ,4907.6107629009175,4907.6107629009175    ,"[0, 3, 2, 1, 4, 5, 6, 0]"
4788,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_58_N_7.json ,4079.3156201632537,4079.3156201632537    ,"[0, 1, 5, 6, 3, 2, 4, 0]"
4789,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_59_N_7.json ,4819.352110231716 ,4819.352110231716     ,"[0, 3, 2, 5, 6, 1, 4, 0]"
4790,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_60_N_7.json ,3772.831828658237 ,3772.8318286582376    ,"[0, 3, 1, 6, 4, 5, 2, 0]"
4791,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_61_N_7.json ,4694.528234243187 ,4694.528234243187     ,"[0, 2, 5, 6, 4, 1, 3, 0]"
4792,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_62_N_7.json ,4912.858699169103 ,4912.858699169103     ,"[0, 1, 3, 5, 2, 4, 6, 0]"
4793,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_63_N_7.json ,4190.849710575017 ,4190.849710575017     ,"[0, 4, 1, 5, 2, 3, 6, 0]"
4794,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_64_N_7.json ,5202.546811843733 ,5202.546811843733     ,"[0, 2, 5, 1, 6, 4, 3, 0]"
4795,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_65_N_7.json ,5197.924137723717 ,5197.924137723717     ,"[0, 3, 4, 1, 5, 2, 6, 0]"
4796,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_66_N_7.json ,4578.209250830518 ,4578.209250830519     ,"[0, 3, 1, 5, 4, 6, 2, 0]"
4797,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_67_N_7.json ,4279.95479992024  ,4279.95479992024      ,"[0, 1, 2, 5, 6, 4, 3, 0]"
4798,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_68_N_7.json ,5422.190405897729 ,5422.190405897729     ,"[0, 2, 1, 6, 4, 3, 5, 0]"
4799,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_69_N_7.json ,6815.6224689560695,6815.62246895607      ,"[0, 1, 4, 5, 6, 3, 2, 0]"
4800,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_70_N_7.json ,4505.310225482802 ,4505.310225482803     ,"[0, 4, 2, 6, 5, 1, 3, 0]"
4801,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_71_N_7.json ,5217.159051379316 ,5217.159051379316     ,"[0, 1, 6, 4, 5, 2, 3, 0]"
4802,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_72_N_7.json ,3537.3229134249937,3537.3229134249937    ,"[0, 4, 2, 3, 5, 1, 6, 0]"
4803,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_73_N_7.json ,5756.001721509929 ,5756.001721509929     ,"[0, 2, 3, 1, 5, 4, 6, 0]"
4804,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_74_N_7.json ,3592.425036835172 ,3592.4250368351727    ,"[0, 6, 4, 3, 5, 2, 1, 0]"
4805,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_75_N_7.json ,4292.764316522862 ,4292.764316522862     ,"[0, 4, 2, 3, 5, 1, 6, 0]"
4806,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_76_N_7.json ,5662.15462965523  ,5662.15462965523      ,"[0, 2, 3, 1, 4, 6, 5, 0]"
4807,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_77_N_7.json ,5613.337695535553 ,5613.337695535553     ,"[0, 4, 3, 2, 6, 1, 5, 0]"
4808,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_78_N_7.json ,3731.1639104315545,3731.1639104315545    ,"[0, 2, 1, 6, 4, 3, 5, 0]"
4809,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_79_N_7.json ,5007.242553963202 ,5007.242553963202     ,"[0, 4, 6, 3, 2, 1, 5, 0]"
4810,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_80_N_7.json ,4447.667591426871 ,4447.667591426872     ,"[0, 3, 4, 5, 6, 2, 1, 0]"
4811,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_81_N_7.json ,4210.209019931998 ,4210.209019931998     ,"[0, 5, 3, 4, 1, 2, 6, 0]"
4812,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_82_N_7.json ,3025.369715061633 ,3025.369715061634     ,"[0, 3, 1, 4, 2, 5, 6, 0]"
4813,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_83_N_7.json ,4946.2024944435625,4946.2024944435625    ,"[0, 1, 5, 2, 4, 3, 6, 0]"
4814,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_84_N_7.json ,3550.906286252804 ,3550.9062862528044    ,"[0, 1, 5, 3, 6, 2, 4, 0]"
4815,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_85_N_7.json ,4732.263619099003 ,4732.263619099003     ,"[0, 1, 6, 5, 3, 2, 4, 0]"
4816,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_86_N_7.json ,5101.042921042841 ,5101.042921042842     ,"[0, 5, 2, 1, 3, 6, 4, 0]"
4817,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_87_N_7.json ,5440.228987549385 ,5440.228987549386     ,"[0, 4, 6, 3, 2, 5, 1, 0]"
4818,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_88_N_7.json ,4121.158947015802 ,4121.158947015802     ,"[0, 2, 6, 1, 4, 5, 3, 0]"
4819,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_89_N_7.json ,4996.568774181697 ,4996.568774181697     ,"[0, 1, 2, 5, 6, 4, 3, 0]"
4820,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_90_N_7.json ,4332.520793416111 ,4332.520793416112     ,"[0, 5, 2, 1, 3, 6, 4, 0]"
4821,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_91_N_7.json ,4949.68073569568  ,4949.680735695681     ,"[0, 5, 1, 6, 2, 3, 4, 0]"
4822,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_92_N_7.json ,4586.224135085401 ,4586.224135085401     ,"[0, 3, 1, 6, 2, 5, 4, 0]"
4823,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_93_N_7.json ,5931.195225777185 ,5931.195225777185     ,"[0, 4, 1, 6, 3, 2, 5, 0]"
4824,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_94_N_7.json ,5051.989339196034 ,5051.989339196034     ,"[0, 1, 3, 4, 2, 6, 5, 0]"
4825,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_95_N_7.json ,3884.8264208869296,3884.8264208869296    ,"[0, 1, 5, 4, 2, 6, 3, 0]"
4826,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_96_N_7.json ,4621.587259836408 ,4621.5872598364085    ,"[0, 2, 4, 3, 1, 5, 6, 0]"
4827,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_97_N_7.json ,4302.294031490108 ,4302.294031490108     ,"[0, 1, 3, 6, 2, 4, 5, 0]"
4828,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_98_N_7.json ,4084.911683347097 ,4084.911683347098     ,"[0, 3, 2, 1, 5, 4, 6, 0]"
4829,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_99_N_7.json ,4062.129799543307 ,4062.1297995433074    ,"[0, 2, 3, 5, 4, 1, 6, 0]"
4830,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_0_N_8.json  ,6086.300314540616 ,6086.300314540616     ,"[0, 3, 6, 4, 1, 2, 5, 7, 0]"
4831,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_1_N_8.json  ,5530.539289341173 ,5530.539289341173     ,"[0, 1, 5, 3, 7, 4, 2, 6, 0]"
4832,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_2_N_8.json  ,4134.741824188496 ,4134.741824188496     ,"[0, 4, 1, 2, 3, 7, 6, 5, 0]"
4833,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_3_N_8.json  ,5356.763243254066 ,5356.763243254066     ,"[0, 2, 5, 1, 6, 7, 4, 3, 0]"
4834,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_4_N_8.json  ,4907.171937818084 ,4907.171937818085     ,"[0, 3, 4, 2, 1, 5, 6, 7, 0]"
4835,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_5_N_8.json  ,5549.818699022188 ,5549.818699022189     ,"[0, 7, 1, 6, 3, 4, 5, 2, 0]"
4836,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_6_N_8.json  ,5840.032374590057 ,5840.032374590057     ,"[0, 1, 3, 4, 2, 7, 6, 5, 0]"
4837,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_7_N_8.json  ,3971.383628727205 ,3971.3836287272056    ,"[0, 3, 7, 1, 5, 4, 2, 6, 0]"
4838,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_8_N_8.json  ,4812.929184771186 ,4812.929184771187     ,"[0, 3, 2, 4, 5, 1, 7, 6, 0]"
4839,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_9_N_8.json  ,5964.34055068612  ,5964.340550686122     ,"[0, 3, 6, 2, 7, 1, 4, 5, 0]"
4840,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_10_N_8.json ,3908.669864324701 ,3908.669864324701     ,"[0, 7, 5, 1, 4, 2, 6, 3, 0]"
4841,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_11_N_8.json ,5859.87117640889  ,5859.871176408891     ,"[0, 2, 6, 5, 3, 7, 1, 4, 0]"
4842,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_12_N_8.json ,6357.693528520217 ,6357.693528520219     ,"[0, 3, 1, 7, 2, 5, 6, 4, 0]"
4843,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_13_N_8.json ,5862.790096760666 ,5862.790096760666     ,"[0, 5, 2, 1, 6, 3, 4, 7, 0]"
4844,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_14_N_8.json ,4571.766207036377 ,4571.766207036378     ,"[0, 5, 3, 6, 2, 1, 4, 7, 0]"
4845,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_15_N_8.json ,6528.004273169196 ,6528.004273169196     ,"[0, 5, 3, 2, 1, 6, 4, 7, 0]"
4846,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_16_N_8.json ,5369.550079253301 ,5369.550079253301     ,"[0, 3, 1, 5, 2, 6, 4, 7, 0]"
4847,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_17_N_8.json ,3502.0802924066456,3502.080292406646     ,"[0, 5, 1, 7, 4, 2, 6, 3, 0]"
4848,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_18_N_8.json ,6000.229126634229 ,6000.22912663423      ,"[0, 1, 7, 6, 2, 4, 3, 5, 0]"
4849,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_19_N_8.json ,4431.591711925227 ,4431.591711925228     ,"[0, 7, 2, 6, 3, 4, 1, 5, 0]"
4850,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_20_N_8.json ,6340.559889309169 ,6340.55988930917      ,"[0, 1, 3, 6, 4, 7, 5, 2, 0]"
4851,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_21_N_8.json ,4898.9678620377645,4898.9678620377645    ,"[0, 1, 6, 3, 7, 2, 4, 5, 0]"
4852,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_22_N_8.json ,5315.089879524982 ,5315.089879524982     ,"[0, 6, 2, 4, 1, 5, 3, 7, 0]"
4853,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_23_N_8.json ,5131.046854817335 ,5131.046854817336     ,"[0, 6, 2, 7, 3, 4, 5, 1, 0]"
4854,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_24_N_8.json ,5606.575688300842 ,5606.575688300842     ,"[0, 1, 7, 4, 5, 3, 6, 2, 0]"
4855,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_25_N_8.json ,4412.646574167579 ,4412.646574167579     ,"[0, 1, 3, 6, 7, 2, 4, 5, 0]"
4856,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_26_N_8.json ,3631.513099290189 ,3631.5130992901895    ,"[0, 1, 3, 6, 5, 7, 2, 4, 0]"
4857,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_27_N_8.json ,3622.27862398326  ,3622.27862398326      ,"[0, 3, 6, 2, 1, 5, 7, 4, 0]"
4858,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_28_N_8.json ,5021.867952442314 ,5021.867952442314     ,"[0, 2, 4, 5, 3, 1, 7, 6, 0]"
4859,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_29_N_8.json ,4252.522995701646 ,4252.522995701646     ,"[0, 4, 3, 1, 2, 6, 5, 7, 0]"
4860,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_30_N_8.json ,5679.665546219034 ,5679.665546219034     ,"[0, 1, 4, 2, 6, 5, 3, 7, 0]"
4861,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_31_N_8.json ,5023.9160826561765,5023.9160826561765    ,"[0, 1, 4, 3, 6, 7, 2, 5, 0]"
4862,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_32_N_8.json ,4310.071822403445 ,4310.071822403445     ,"[0, 2, 3, 4, 7, 6, 1, 5, 0]"
4863,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_33_N_8.json ,4229.895247124269 ,4229.895247124269     ,"[0, 2, 3, 7, 5, 1, 4, 6, 0]"
4864,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_34_N_8.json ,5033.349792748098 ,5033.349792748098     ,"[0, 1, 6, 4, 3, 2, 5, 7, 0]"
4865,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_35_N_8.json ,5410.312565067759 ,5410.31256506776      ,"[0, 4, 6, 7, 3, 5, 2, 1, 0]"
4866,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_36_N_8.json ,5074.330114757082 ,5074.330114757083     ,"[0, 5, 1, 2, 3, 4, 7, 6, 0]"
4867,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_37_N_8.json ,5898.029990273485 ,5898.029990273486     ,"[0, 6, 2, 4, 5, 1, 3, 7, 0]"
4868,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_38_N_8.json ,6852.661547102849 ,6852.66154710285      ,"[0, 7, 2, 3, 4, 1, 6, 5, 0]"
4869,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_39_N_8.json ,4750.97366250028  ,4750.97366250028      ,"[0, 2, 7, 3, 5, 4, 1, 6, 0]"
4870,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_40_N_8.json ,4459.111359745834 ,4459.111359745835     ,"[0, 1, 7, 6, 4, 3, 2, 5, 0]"
4871,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_41_N_8.json ,6274.406288038813 ,6274.406288038814     ,"[0, 6, 3, 2, 4, 1, 5, 7, 0]"
4872,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_42_N_8.json ,4720.996321857583 ,4720.996321857584     ,"[0, 3, 2, 5, 1, 7, 6, 4, 0]"
4873,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_43_N_8.json ,5522.694454860539 ,5522.69445486054      ,"[0, 1, 7, 4, 3, 5, 2, 6, 0]"
4874,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_44_N_8.json ,5218.647126000253 ,5218.647126000254     ,"[0, 3, 7, 1, 2, 6, 4, 5, 0]"
4875,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_45_N_8.json ,5059.332433829368 ,5059.332433829368     ,"[0, 1, 3, 6, 5, 7, 2, 4, 0]"
4876,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_46_N_8.json ,5383.580046402191 ,5383.580046402192     ,"[0, 2, 4, 7, 3, 6, 1, 5, 0]"
4877,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_47_N_8.json ,4758.279599192156 ,4758.279599192157     ,"[0, 7, 5, 6, 1, 4, 3, 2, 0]"
4878,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_48_N_8.json ,5595.605974674609 ,5595.605974674609     ,"[0, 1, 2, 7, 5, 6, 4, 3, 0]"
4879,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_49_N_8.json ,3655.531257061464 ,3655.531257061464     ,"[0, 1, 2, 5, 6, 4, 7, 3, 0]"
4880,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_50_N_8.json ,4712.524494514777 ,4712.524494514777     ,"[0, 1, 7, 5, 6, 2, 4, 3, 0]"
4881,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_51_N_8.json ,5217.927109119316 ,5217.927109119317     ,"[0, 6, 4, 5, 7, 1, 3, 2, 0]"
4882,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_52_N_8.json ,6110.411880288907 ,6110.411880288908     ,"[0, 6, 5, 4, 3, 2, 7, 1, 0]"
4883,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_53_N_8.json ,6385.428740605524 ,6385.428740605525     ,"[0, 2, 6, 1, 5, 7, 4, 3, 0]"
4884,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_54_N_8.json ,7417.465472212817 ,7417.465472212817     ,"[0, 3, 5, 1, 4, 6, 2, 7, 0]"
4885,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_55_N_8.json ,6466.478041958056 ,6466.478041958057     ,"[0, 5, 6, 4, 7, 1, 2, 3, 0]"
4886,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_56_N_8.json ,5328.624614101496 ,5328.624614101496     ,"[0, 2, 1, 7, 3, 6, 5, 4, 0]"
4887,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_57_N_8.json ,5289.974603366178 ,5289.974603366179     ,"[0, 2, 1, 3, 7, 4, 6, 5, 0]"
4888,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_58_N_8.json ,4417.394397911626 ,4417.394397911627     ,"[0, 3, 1, 5, 7, 6, 4, 2, 0]"
4889,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_59_N_8.json ,4120.821061940614 ,4120.821061940614     ,"[0, 5, 7, 4, 1, 2, 3, 6, 0]"
4890,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_60_N_8.json ,5382.34666157852  ,5382.34666157852      ,"[0, 1, 6, 3, 4, 2, 7, 5, 0]"
4891,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_61_N_8.json ,3913.402959628283 ,3913.402959628283     ,"[0, 2, 3, 6, 7, 4, 1, 5, 0]"
4892,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_62_N_8.json ,4170.587905634358 ,4170.587905634358     ,"[0, 5, 3, 2, 4, 6, 1, 7, 0]"
4893,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_63_N_8.json ,5991.760000449341 ,5991.760000449341     ,"[0, 3, 2, 6, 1, 4, 5, 7, 0]"
4894,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_64_N_8.json ,5839.99820742766  ,5839.99820742766      ,"[0, 3, 2, 6, 5, 4, 7, 1, 0]"
4895,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_65_N_8.json ,4702.147321631379 ,4702.14732163138      ,"[0, 5, 3, 6, 1, 4, 2, 7, 0]"
4896,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_66_N_8.json ,5151.91626178767  ,5151.91626178767      ,"[0, 1, 6, 2, 3, 4, 5, 7, 0]"
4897,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_67_N_8.json ,5959.640230871232 ,5959.640230871233     ,"[0, 7, 1, 2, 4, 5, 3, 6, 0]"
4898,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_68_N_8.json ,6348.708240124183 ,6348.708240124184     ,"[0, 2, 3, 6, 1, 5, 4, 7, 0]"
4899,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_69_N_8.json ,4107.531646346139 ,4107.531646346139     ,"[0, 3, 5, 2, 1, 4, 7, 6, 0]"
