,number_of_cities,index_of_sample,name_of_src_file,type_of_measurement,used_algorithm,full_cost,hamiltonian_cycle_cost,best_way,best_way_is_optimal,absolute_distance_error,relative_distance_error,optimal_way,optimal_cost,suffix,parameters,utilization_of_cpu,min_utilization_of_cpu,avg_utilization_of_cpu,std_utilization_of_cpu,max_utilization_of_cpu,time_duration,used_memory_before_measurement_in_bytes,used_memory_peak_before_measurement_in_bytes,used_memory_after_measurement_in_bytes,used_memory_peak_after_measurement_in_bytes,used_memory_diff_before_after_measurement_in_bytes,used_memory_peak_diff_before_after_measurement_in_bytes
16,4,16,TSP_CITIES_SET_16_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3244.5262399743824,3244.5262399743824,"[0, 3, 2, 1, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",3244.5262399743824,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002335000000002,,,,,,
17,4,17,TSP_CITIES_SET_17_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,5264.211583678567,5264.211583678567,"[0, 2, 3, 1, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",5264.211583678568,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0004851999999999,,,,,,
18,4,18,TSP_CITIES_SET_18_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3896.436039942133,3896.436039942133,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",3896.436039942133,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002327999999995,,,,,,
19,4,19,TSP_CITIES_SET_19_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2688.167356260725,2688.167356260725,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",2688.167356260725,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002759000000001,,,,,,
20,4,20,TSP_CITIES_SET_20_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4329.418741367845,4329.418741367845,"[0, 1, 3, 2, 0]",True,0.0,0.0,"[0, 2, 3, 1, 0]",4329.4187413678455,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0004298999999998,,,,,,
21,4,21,TSP_CITIES_SET_21_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3863.8166808924393,3863.8166808924393,"[0, 3, 2, 1, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",3863.81668089244,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002423,,,,,,
22,4,22,TSP_CITIES_SET_22_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3788.7703176913783,3788.7703176913783,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3788.7703176913774,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002818000000002,,,,,,
23,4,23,TSP_CITIES_SET_23_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3278.303049058874,3278.303049058874,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3278.3030490588744,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002455000000001,,,,,,
24,4,24,TSP_CITIES_SET_24_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4242.34512556507,4242.34512556507,"[0, 1, 3, 2, 0]",True,0.0,0.0,"[0, 2, 3, 1, 0]",4242.345125565071,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0003009,,,,,,
25,4,25,TSP_CITIES_SET_25_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2793.583564604941,2793.583564604941,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",2793.583564604941,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002233,,,,,,
26,4,26,TSP_CITIES_SET_26_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2017.3640236308008,2017.3640236308008,"[0, 1, 3, 2, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",2017.3640236308008,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002147999999997,,,,,,
27,4,27,TSP_CITIES_SET_27_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4189.560710983533,4189.560710983533,"[0, 3, 2, 1, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",4189.560710983533,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002423999999998,,,,,,
28,4,28,TSP_CITIES_SET_28_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4934.156462174213,4934.156462174213,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",4934.156462174214,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002786000000001,,,,,,
29,4,29,TSP_CITIES_SET_29_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3948.194596877481,3948.194596877481,"[0, 3, 2, 1, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",3948.1945968774817,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002146,,,,,,
30,4,30,TSP_CITIES_SET_30_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2203.656198291435,2203.656198291435,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",2203.656198291435,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0004018999999999,,,,,,
31,4,31,TSP_CITIES_SET_31_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3168.4961574705453,3168.4961574705453,"[0, 2, 3, 1, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",3168.4961574705458,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002971999999998,,,,,,
32,4,32,TSP_CITIES_SET_32_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4092.660957968372,4092.660957968372,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",4092.660957968372,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.000261,,,,,,
33,4,33,TSP_CITIES_SET_33_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3685.2488994747496,3685.2488994747496,"[0, 1, 3, 2, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",3685.2488994747496,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0003040999999996,,,,,,
34,4,34,TSP_CITIES_SET_34_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4787.753482300714,4787.753482300714,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",4787.7534823007145,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002447,,,,,,
35,4,35,TSP_CITIES_SET_35_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,1913.935662907206,1913.935662907206,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 3, 2, 1, 0]",1913.9356629072065,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002322999999999,,,,,,
36,4,36,TSP_CITIES_SET_36_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3214.4233488551345,3214.4233488551345,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3214.4233488551345,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002180999999996,,,,,,
37,4,37,TSP_CITIES_SET_37_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,1570.586919004846,1570.586919004846,"[0, 1, 3, 2, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",1570.586919004846,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002151000000001,,,,,,
38,4,38,TSP_CITIES_SET_38_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,1776.520274757937,1776.520274757937,"[0, 2, 3, 1, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",1776.520274757937,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002165999999999,,,,,,
39,4,39,TSP_CITIES_SET_39_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4803.088498867297,4803.088498867297,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",4803.088498867297,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002650000000001,,,,,,
40,4,40,TSP_CITIES_SET_40_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2481.6044058548623,2481.6044058548623,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 3, 1, 2, 0]",2481.6044058548628,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002557999999996,,,,,,
41,4,41,TSP_CITIES_SET_41_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3016.910125633208,3016.910125633208,"[0, 3, 2, 1, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",3016.9101256332087,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002243000000001,,,,,,
42,4,42,TSP_CITIES_SET_42_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2324.932545836474,2324.932545836474,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",2324.932545836475,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002653000000001,,,,,,
43,4,43,TSP_CITIES_SET_43_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3478.0777394268425,3478.0777394268425,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3478.0777394268425,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0005073000000002,,,,,,
44,4,44,TSP_CITIES_SET_44_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3657.727043110204,3657.727043110204,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",3657.727043110204,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0003766999999998,,,,,,
45,4,45,TSP_CITIES_SET_45_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2553.443897296393,2553.443897296393,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 3, 2, 1, 0]",2553.443897296393,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002906999999998,,,,,,
46,4,46,TSP_CITIES_SET_46_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2826.3871367225165,2826.3871367225165,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",2826.3871367225165,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002577000000001,,,,,,
47,4,47,TSP_CITIES_SET_47_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2719.9462490799096,2719.9462490799096,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",2719.94624907991,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002618999999999,,,,,,
48,4,48,TSP_CITIES_SET_48_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2750.941722278121,2750.941722278121,"[0, 1, 3, 2, 0]",True,0.0,0.0,"[0, 2, 3, 1, 0]",2750.941722278121,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0003064999999997,,,,,,
49,4,49,TSP_CITIES_SET_49_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4856.686688197209,4856.686688197209,"[0, 3, 2, 1, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",4856.686688197209,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.000302,,,,,,
50,4,50,TSP_CITIES_SET_50_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3174.535073936528,3174.535073936528,"[0, 2, 3, 1, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",3174.535073936528,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002926000000003,,,,,,
51,4,51,TSP_CITIES_SET_51_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2187.953979280815,2187.953979280815,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",2187.953979280815,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002235999999999,,,,,,
52,4,52,TSP_CITIES_SET_52_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3205.493569600836,3205.493569600836,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3205.493569600836,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0004157999999998,,,,,,
53,4,53,TSP_CITIES_SET_53_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3245.4381103495525,3245.4381103495525,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3245.4381103495525,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002152999999998,,,,,,
54,4,54,TSP_CITIES_SET_54_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3151.78658653803,3151.78658653803,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3151.78658653803,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0003077999999998,,,,,,
55,4,55,TSP_CITIES_SET_55_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4042.921672968045,4042.921672968045,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 3, 1, 2, 0]",4042.9216729680456,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0003223999999999,,,,,,
56,4,56,TSP_CITIES_SET_56_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3139.927840424028,3139.927840424028,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3139.927840424028,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002195999999998,,,,,,
57,4,57,TSP_CITIES_SET_57_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2888.393291254044,2888.393291254044,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",2888.393291254044,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002451000000003,,,,,,
58,4,58,TSP_CITIES_SET_58_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4325.190369749925,4325.190369749925,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",4325.190369749925,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002187,,,,,,
59,4,59,TSP_CITIES_SET_59_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2114.685716402872,2114.685716402872,"[0, 2, 3, 1, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",2114.685716402872,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002773,,,,,,
60,4,60,TSP_CITIES_SET_60_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3276.4409921975302,3276.4409921975302,"[0, 1, 3, 2, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",3276.4409921975307,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002967999999996,,,,,,
61,4,61,TSP_CITIES_SET_61_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3246.7105429575035,3246.7105429575035,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3246.7105429575035,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0003104999999998,,,,,,
62,4,62,TSP_CITIES_SET_62_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3919.8223778512615,3919.8223778512615,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",3919.8223778512615,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.000229,,,,,,
63,4,63,TSP_CITIES_SET_63_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,1971.1503279184135,1971.1503279184135,"[0, 2, 3, 1, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",1971.1503279184133,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002588999999999,,,,,,
64,4,64,TSP_CITIES_SET_64_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,5144.649150293102,5144.649150293102,"[0, 3, 2, 1, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",5144.649150293102,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002538999999996,,,,,,
65,4,65,TSP_CITIES_SET_65_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4624.456520665201,4624.456520665201,"[0, 2, 3, 1, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",4624.4565206652005,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002664999999999,,,,,,
66,4,66,TSP_CITIES_SET_66_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2520.578332827832,2520.578332827832,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 3, 2, 1, 0]",2520.578332827832,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002564999999998,,,,,,
67,4,67,TSP_CITIES_SET_67_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2510.323350506782,2510.323350506782,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",2510.323350506782,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002964000000003,,,,,,
68,4,68,TSP_CITIES_SET_68_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3766.4478917703686,3766.4478917703686,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 3, 2, 1, 0]",3766.447891770369,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002225999999998,,,,,,
69,4,69,TSP_CITIES_SET_69_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,1876.6675444540847,1876.6675444540847,"[0, 3, 2, 1, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",1876.6675444540847,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002782000000003,,,,,,
70,4,70,TSP_CITIES_SET_70_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3625.7279297186,3625.7279297186,"[0, 3, 2, 1, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",3625.727929718601,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002440999999997,,,,,,
71,4,71,TSP_CITIES_SET_71_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4417.486611877747,4417.486611877747,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",4417.486611877747,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0002558000000001,,,,,,
72,4,72,TSP_CITIES_SET_72_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3118.290295338946,3118.290295338946,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3118.2902953389457,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],,,,,0.0003237999999998,,,,,,
